rhat,county,rownumber,bulkess,tailess,min_rt_essbulk,min_rt_esstail
0.9975070271736043,San Diego,1,34.30582173099942,75.85653717855364,NA,NA
1.1275243083445634,San Diego,2,1186.033361638376,1023.3818116055866,NA,NA
0.9976941218959726,Stanislaus,1,34.642851798895414,62.190879213603175,NA,NA
1.089713727759607,Stanislaus,2,1131.2658103941596,993.30081097067,NA,NA
0.9983727440526514,Contra Costa,1,87.76016780886019,244.79266417236875,NA,NA
1.0288459868843542,Contra Costa,2,993.2372266221976,951.1904189397825,NA,NA
0.9977441449051334,Orange,1,63.988778100426444,197.267186022349,NA,NA
1.0334394593504423,Orange,2,1120.8791649825782,995.0071442735948,NA,NA
0.9974373153083488,Riverside,1,36.81006469458317,101.50352012729809,NA,NA
1.0847367541939947,Riverside,2,1116.5298037251691,993.9633383880429,NA,NA
0.9977628375416284,San Bernardino,1,37.1385733845404,40.08358999052577,NA,NA
1.0948871449888775,San Bernardino,2,1072.2089537991692,992.1674323580198,NA,NA
0.9974855744896648,San Francisco,1,54.734447299804756,65.69198556493612,NA,NA
1.0713728011442707,San Francisco,2,1122.6028323130697,1016.590291332079,NA,NA
0.9979167483548042,Monterey,1,76.4777967393053,60.29018375899675,NA,NA
1.050075485741994,Monterey,2,970.1811529054493,982.3818082186691,NA,NA
0.9981208750592019,Santa Clara,1,85.4584180301752,189.0156883942406,NA,NA
1.023771991841473,Santa Clara,2,911.9215003701959,952.1897823434647,NA,NA
0.9980294609334114,Sacramento,1,61.283893387434325,239.13318996062463,NA,NA
1.0656278590205952,Sacramento,2,970.1298518603435,951.5450642026476,NA,NA
0.9982577380984451,Alameda,1,124.13637840414273,150.59792073834288,NA,NA
1.0197167420913669,Alameda,2,912.2152613848656,912.1968470246379,NA,NA
0.998184057780137,Merced,1,54.45696357820999,53.51583217059139,NA,NA
1.051495301084033,Merced,2,1083.5671595465114,1022.419743543919,NA,NA
0.997917374058052,Fresno,1,112.12992273073354,159.41692978928347,NA,NA
1.0400140048463975,Fresno,2,906.0938682311535,903.2293580811273,NA,NA
0.9970620484529641,Tulare,1,34.030551892282695,80.43821531268664,NA,NA
1.110836934369911,Tulare,2,1106.6772240861465,998.5725763796427,NA,NA
0.9979440228284991,Los Angeles,1,31.2844756604822,77.32862456457019,NA,NA
1.1197868734403578,Los Angeles,2,732.0943283190139,853.6288881973654,NA,NA
